"Predictor","Coefficient","AbsCoef","Dataset","Repeat","Fold"
"horizontalRumpel",0,0,"Large-diameter DDW",2,3
"mean_vox_ht",0,0,"Large-diameter DDW",2,3
"sd_vox_ht",0,0,"Large-diameter DDW",2,3
"zmax",0,0,"Large-diameter DDW",2,3
"zmean",0,0,"Large-diameter DDW",2,3
"zsd",0,0,"Large-diameter DDW",2,3
"zskew",0,0,"Large-diameter DDW",2,3
"Percent.Below.30th.Quantile",0.0552865277560934,0.0552865277560934,"Large-diameter DDW",2,4
"lad_max",0.0532070119528009,0.0532070119528009,"Large-diameter DDW",2,4
"lad_mean",0.0435691258624317,0.0435691258624317,"Large-diameter DDW",2,4
"Ny_mean",0.0411374722616858,0.0411374722616858,"Large-diameter DDW",2,4
"lad_sum",0.0405750680456762,0.0405750680456762,"Large-diameter DDW",2,4
"Percent.Below.20th.Quantile",0.0392269188372883,0.0392269188372883,"Large-diameter DDW",2,4
"Percent.Below.40th.Quantile",0.037752655450858,0.037752655450858,"Large-diameter DDW",2,4
"PCA1_mean",0.0290177700394935,0.0290177700394935,"Large-diameter DDW",2,4
"Percent.Below.10th.Quantile",-0.0263517992333364,0.0263517992333364,"Large-diameter DDW",2,4
"Linearity_mean",0.0255654483255772,0.0255654483255772,"Large-diameter DDW",2,4
"Percent.Below.30th.Quantile",0.477273183727925,0.477273183727925,"Large-diameter DDW",2,5
"lad_max",0.428348530312471,0.428348530312471,"Large-diameter DDW",2,5
"PC_Density_m3",0,0,"Large-diameter DDW",2,5
"cHull_vol",0,0,"Large-diameter DDW",2,5
"Alpha_Vol_m3",0,0,"Large-diameter DDW",2,5
"horizontalRumpel",0,0,"Large-diameter DDW",2,5
"mean_vox_ht",0,0,"Large-diameter DDW",2,5
"sd_vox_ht",0,0,"Large-diameter DDW",2,5
"zmax",0,0,"Large-diameter DDW",2,5
"zmean",0,0,"Large-diameter DDW",2,5
"Percent.Below.30th.Quantile",0.160314334914418,0.160314334914418,"Large-diameter DDW",3,1
"lad_max",0.146062830591225,0.146062830591225,"Large-diameter DDW",3,1
"lad_mean",0.119327794848819,0.119327794848819,"Large-diameter DDW",3,1
"Ny_mean",0.114539928326888,0.114539928326888,"Large-diameter DDW",3,1
"Percent.Below.40th.Quantile",0.108514005324267,0.108514005324267,"Large-diameter DDW",3,1
"lad_sum",0.107497685498317,0.107497685498317,"Large-diameter DDW",3,1
"Percent.Below.20th.Quantile",0.0989512955802682,0.0989512955802682,"Large-diameter DDW",3,1
"PCA1_mean",0.0839005831345682,0.0839005831345682,"Large-diameter DDW",3,1
"Oligophotic",-0.080051316822306,0.080051316822306,"Large-diameter DDW",3,1
"PCA2_mean",0.078166488842488,0.078166488842488,"Large-diameter DDW",3,1
"PC_Density_m3",0,0,"Large-diameter DDW",3,2
"cHull_vol",0,0,"Large-diameter DDW",3,2
"Alpha_Vol_m3",0,0,"Large-diameter DDW",3,2
"horizontalRumpel",0,0,"Large-diameter DDW",3,2
"mean_vox_ht",0,0,"Large-diameter DDW",3,2
"sd_vox_ht",0,0,"Large-diameter DDW",3,2
"zmax",0,0,"Large-diameter DDW",3,2
"zmean",0,0,"Large-diameter DDW",3,2
"zsd",0,0,"Large-diameter DDW",3,2
"zskew",0,0,"Large-diameter DDW",3,2
"PC_Density_m3",0,0,"Large-diameter DDW",3,3
"cHull_vol",0,0,"Large-diameter DDW",3,3
"Alpha_Vol_m3",0,0,"Large-diameter DDW",3,3
"horizontalRumpel",0,0,"Large-diameter DDW",3,3
"mean_vox_ht",0,0,"Large-diameter DDW",3,3
"sd_vox_ht",0,0,"Large-diameter DDW",3,3
"zmax",0,0,"Large-diameter DDW",3,3
"zmean",0,0,"Large-diameter DDW",3,3
"zsd",0,0,"Large-diameter DDW",3,3
"zskew",0,0,"Large-diameter DDW",3,3
"Percent.Below.30th.Quantile",0.412911427708076,0.412911427708076,"Large-diameter DDW",3,4
"lad_max",0.298115924840618,0.298115924840618,"Large-diameter DDW",3,4
"lad_mean",0.136317916556557,0.136317916556557,"Large-diameter DDW",3,4
"Ny_mean",0.117707619259034,0.117707619259034,"Large-diameter DDW",3,4
"Linearity_mean",0.0769252531530144,0.0769252531530144,"Large-diameter DDW",3,4
"Percent.Below.40th.Quantile",0.0728398854633909,0.0728398854633909,"Large-diameter DDW",3,4
"Percent.Below.20th.Quantile",0.0702118829729309,0.0702118829729309,"Large-diameter DDW",3,4
"PCA1_mean",0.0612305785112393,0.0612305785112393,"Large-diameter DDW",3,4
"Oligophotic",-0.0352666999449849,0.0352666999449849,"Large-diameter DDW",3,4
"PCA2_mean",0.015087898268175,0.015087898268175,"Large-diameter DDW",3,4
"PC_Density_m3",0,0,"Large-diameter DDW",3,5
"cHull_vol",0,0,"Large-diameter DDW",3,5
"Alpha_Vol_m3",0,0,"Large-diameter DDW",3,5
"horizontalRumpel",0,0,"Large-diameter DDW",3,5
"mean_vox_ht",0,0,"Large-diameter DDW",3,5
"sd_vox_ht",0,0,"Large-diameter DDW",3,5
"zmax",0,0,"Large-diameter DDW",3,5
"zmean",0,0,"Large-diameter DDW",3,5
"zsd",0,0,"Large-diameter DDW",3,5
"zskew",0,0,"Large-diameter DDW",3,5
"PC_Density_m3",0,0,"Large-diameter DDW",4,1
"cHull_vol",0,0,"Large-diameter DDW",4,1
"Alpha_Vol_m3",0,0,"Large-diameter DDW",4,1
"horizontalRumpel",0,0,"Large-diameter DDW",4,1
"mean_vox_ht",0,0,"Large-diameter DDW",4,1
"sd_vox_ht",0,0,"Large-diameter DDW",4,1
"zmax",0,0,"Large-diameter DDW",4,1
"zmean",0,0,"Large-diameter DDW",4,1
"zsd",0,0,"Large-diameter DDW",4,1
"zskew",0,0,"Large-diameter DDW",4,1
"lad_max",0.0173628405402502,0.0173628405402502,"Large-diameter DDW",4,2
"Percent.Below.30th.Quantile",0.0155431538985148,0.0155431538985148,"Large-diameter DDW",4,2
"lad_mean",0.0140401542703517,0.0140401542703517,"Large-diameter DDW",4,2
"Percent.Below.40th.Quantile",0.0140223693891302,0.0140223693891302,"Large-diameter DDW",4,2
"lad_sum",0.0132069842383155,0.0132069842383155,"Large-diameter DDW",4,2
"PCA1_mean",0.0115513822071939,0.0115513822071939,"Large-diameter DDW",4,2
"Ny_mean",0.0102287184707209,0.0102287184707209,"Large-diameter DDW",4,2
"Percent.Below.20th.Quantile",0.0094324804800647,0.0094324804800647,"Large-diameter DDW",4,2
"ipcumzq90",0.00909741950563917,0.00909741950563917,"Large-diameter DDW",4,2
"ipcumzq70",0.00778443683585178,0.00778443683585178,"Large-diameter DDW",4,2
"Percent.Below.30th.Quantile",0.0660685832875515,0.0660685832875515,"Large-diameter DDW",4,3
"lad_max",0.063226657182189,0.063226657182189,"Large-diameter DDW",4,3
"lad_mean",0.0527298550912054,0.0527298550912054,"Large-diameter DDW",4,3
"Ny_mean",0.0509141577031191,0.0509141577031191,"Large-diameter DDW",4,3
"Percent.Below.40th.Quantile",0.0473786565682313,0.0473786565682313,"Large-diameter DDW",4,3
"lad_sum",0.0472278233368382,0.0472278233368382,"Large-diameter DDW",4,3
"Percent.Below.20th.Quantile",0.0417445708654966,0.0417445708654966,"Large-diameter DDW",4,3
"PCA1_mean",0.0381050530524325,0.0381050530524325,"Large-diameter DDW",4,3
"PCA2_mean",0.0345825836007303,0.0345825836007303,"Large-diameter DDW",4,3
"Percent.Below.10th.Quantile",-0.0311566717915157,0.0311566717915157,"Large-diameter DDW",4,3
"PC_Density_m3",0,0,"Large-diameter DDW",4,4
"cHull_vol",0,0,"Large-diameter DDW",4,4
"Alpha_Vol_m3",0,0,"Large-diameter DDW",4,4
"horizontalRumpel",0,0,"Large-diameter DDW",4,4
"mean_vox_ht",0,0,"Large-diameter DDW",4,4
"sd_vox_ht",0,0,"Large-diameter DDW",4,4
"zmax",0,0,"Large-diameter DDW",4,4
"zmean",0,0,"Large-diameter DDW",4,4
"zsd",0,0,"Large-diameter DDW",4,4
"zskew",0,0,"Large-diameter DDW",4,4
"Percent.Below.30th.Quantile",0.0281471943532472,0.0281471943532472,"Large-diameter DDW",4,5
"lad_max",0.0263671794040308,0.0263671794040308,"Large-diameter DDW",4,5
"lad_mean",0.0227974420195326,0.0227974420195326,"Large-diameter DDW",4,5
"lad_sum",0.020325718744097,0.020325718744097,"Large-diameter DDW",4,5
"Ny_mean",0.0197705611018649,0.0197705611018649,"Large-diameter DDW",4,5
"Percent.Below.40th.Quantile",0.019647952300188,0.019647952300188,"Large-diameter DDW",4,5
"Percent.Below.20th.Quantile",0.0189844427458188,0.0189844427458188,"Large-diameter DDW",4,5
"Linearity_mean",0.0142849577373668,0.0142849577373668,"Large-diameter DDW",4,5
"Percent.Below.10th.Quantile",-0.014107610412766,0.014107610412766,"Large-diameter DDW",4,5
"PCA1_mean",0.0136134736682169,0.0136134736682169,"Large-diameter DDW",4,5
"lad_max",0.384109078086296,0.384109078086296,"Large-diameter DDW",5,1
"lad_mean",0.305112945916105,0.305112945916105,"Large-diameter DDW",5,1
"lad_sum",0.301422931862023,0.301422931862023,"Large-diameter DDW",5,1
"Percent.Below.30th.Quantile",0.28446205399321,0.28446205399321,"Large-diameter DDW",5,1
"Ny_mean",0.240066589214135,0.240066589214135,"Large-diameter DDW",5,1
"Percent.Below.40th.Quantile",0.206774198939162,0.206774198939162,"Large-diameter DDW",5,1
"PCA1_mean",0.192637728507711,0.192637728507711,"Large-diameter DDW",5,1
"PCA2_mean",0.156807519412798,0.156807519412798,"Large-diameter DDW",5,1
"Oligophotic",-0.147789387511257,0.147789387511257,"Large-diameter DDW",5,1
"Percent.Below.20th.Quantile",0.146623630440423,0.146623630440423,"Large-diameter DDW",5,1
"PC_Density_m3",0,0,"Large-diameter DDW",5,2
"cHull_vol",0,0,"Large-diameter DDW",5,2
"Alpha_Vol_m3",0,0,"Large-diameter DDW",5,2
"horizontalRumpel",0,0,"Large-diameter DDW",5,2
"mean_vox_ht",0,0,"Large-diameter DDW",5,2
"sd_vox_ht",0,0,"Large-diameter DDW",5,2
"zmax",0,0,"Large-diameter DDW",5,2
"zmean",0,0,"Large-diameter DDW",5,2
"zsd",0,0,"Large-diameter DDW",5,2
"zskew",0,0,"Large-diameter DDW",5,2
"lad_max",0.0269585988304111,0.0269585988304111,"Large-diameter DDW",5,3
"Percent.Below.30th.Quantile",0.0265558897901221,0.0265558897901221,"Large-diameter DDW",5,3
"lad_mean",0.0227602976544816,0.0227602976544816,"Large-diameter DDW",5,3
"Ny_mean",0.0209618788241121,0.0209618788241121,"Large-diameter DDW",5,3
"lad_sum",0.0207691942187042,0.0207691942187042,"Large-diameter DDW",5,3
"Percent.Below.40th.Quantile",0.0196783125654299,0.0196783125654299,"Large-diameter DDW",5,3
"Percent.Below.20th.Quantile",0.0193564534057747,0.0193564534057747,"Large-diameter DDW",5,3
"Linearity_mean",0.0149357846605206,0.0149357846605206,"Large-diameter DDW",5,3
"PCA1_mean",0.0140672719698144,0.0140672719698144,"Large-diameter DDW",5,3
"Percent.Below.10th.Quantile",-0.0137080935685834,0.0137080935685834,"Large-diameter DDW",5,3
"Percent.Below.30th.Quantile",0.110662415728458,0.110662415728458,"Large-diameter DDW",5,4
"lad_max",0.105546627329246,0.105546627329246,"Large-diameter DDW",5,4
"lad_mean",0.00834259438400027,0.00834259438400027,"Large-diameter DDW",5,4
"PC_Density_m3",0,0,"Large-diameter DDW",5,4
"cHull_vol",0,0,"Large-diameter DDW",5,4
"Alpha_Vol_m3",0,0,"Large-diameter DDW",5,4
"horizontalRumpel",0,0,"Large-diameter DDW",5,4
"mean_vox_ht",0,0,"Large-diameter DDW",5,4
"sd_vox_ht",0,0,"Large-diameter DDW",5,4
"zmax",0,0,"Large-diameter DDW",5,4
"lad_max",0.019955396261144,0.019955396261144,"Large-diameter DDW",5,5
"Percent.Below.30th.Quantile",0.0187966196839331,0.0187966196839331,"Large-diameter DDW",5,5
"Percent.Below.40th.Quantile",0.0172985064747155,0.0172985064747155,"Large-diameter DDW",5,5
"lad_mean",0.0158900224966534,0.0158900224966534,"Large-diameter DDW",5,5
"lad_sum",0.0154315950987352,0.0154315950987352,"Large-diameter DDW",5,5
"Ny_mean",0.0129771834432847,0.0129771834432847,"Large-diameter DDW",5,5
"PCA1_mean",0.0127970930000641,0.0127970930000641,"Large-diameter DDW",5,5
"ipcumzq90",0.0113938170255353,0.0113938170255353,"Large-diameter DDW",5,5
"Percent.Below.20th.Quantile",0.0105667462284967,0.0105667462284967,"Large-diameter DDW",5,5
"ipcumzq70",0.00890335299636207,0.00890335299636207,"Large-diameter DDW",5,5
"PC_Density_m3",0,0,"Large-diameter DDW",6,1
"cHull_vol",0,0,"Large-diameter DDW",6,1
"Alpha_Vol_m3",0,0,"Large-diameter DDW",6,1
"horizontalRumpel",0,0,"Large-diameter DDW",6,1
"mean_vox_ht",0,0,"Large-diameter DDW",6,1
"sd_vox_ht",0,0,"Large-diameter DDW",6,1
"zmax",0,0,"Large-diameter DDW",6,1
"zmean",0,0,"Large-diameter DDW",6,1
"zsd",0,0,"Large-diameter DDW",6,1
"zskew",0,0,"Large-diameter DDW",6,1
"PC_Density_m3",0,0,"Large-diameter DDW",6,2
"cHull_vol",0,0,"Large-diameter DDW",6,2
"Alpha_Vol_m3",0,0,"Large-diameter DDW",6,2
"horizontalRumpel",0,0,"Large-diameter DDW",6,2
"mean_vox_ht",0,0,"Large-diameter DDW",6,2
"sd_vox_ht",0,0,"Large-diameter DDW",6,2
"zmax",0,0,"Large-diameter DDW",6,2
"zmean",0,0,"Large-diameter DDW",6,2
"zsd",0,0,"Large-diameter DDW",6,2
"zskew",0,0,"Large-diameter DDW",6,2
"PC_Density_m3",0,0,"Large-diameter DDW",6,3
"cHull_vol",0,0,"Large-diameter DDW",6,3
"Alpha_Vol_m3",0,0,"Large-diameter DDW",6,3
"horizontalRumpel",0,0,"Large-diameter DDW",6,3
"mean_vox_ht",0,0,"Large-diameter DDW",6,3
"sd_vox_ht",0,0,"Large-diameter DDW",6,3
"zmax",0,0,"Large-diameter DDW",6,3
"zmean",0,0,"Large-diameter DDW",6,3
"zsd",0,0,"Large-diameter DDW",6,3
"zskew",0,0,"Large-diameter DDW",6,3
"PC_Density_m3",0,0,"Large-diameter DDW",6,4
"cHull_vol",0,0,"Large-diameter DDW",6,4
"Alpha_Vol_m3",0,0,"Large-diameter DDW",6,4
"horizontalRumpel",0,0,"Large-diameter DDW",6,4
"mean_vox_ht",0,0,"Large-diameter DDW",6,4
"sd_vox_ht",0,0,"Large-diameter DDW",6,4
"zmax",0,0,"Large-diameter DDW",6,4
"zmean",0,0,"Large-diameter DDW",6,4
"zsd",0,0,"Large-diameter DDW",6,4
"zskew",0,0,"Large-diameter DDW",6,4
"PC_Density_m3",0,0,"Large-diameter DDW",6,5
"cHull_vol",0,0,"Large-diameter DDW",6,5
"Alpha_Vol_m3",0,0,"Large-diameter DDW",6,5
"horizontalRumpel",0,0,"Large-diameter DDW",6,5
"mean_vox_ht",0,0,"Large-diameter DDW",6,5
"sd_vox_ht",0,0,"Large-diameter DDW",6,5
"zmax",0,0,"Large-diameter DDW",6,5
"zmean",0,0,"Large-diameter DDW",6,5
"zsd",0,0,"Large-diameter DDW",6,5
"zskew",0,0,"Large-diameter DDW",6,5
"PC_Density_m3",0,0,"Large-diameter DDW",7,1
"cHull_vol",0,0,"Large-diameter DDW",7,1
"Alpha_Vol_m3",0,0,"Large-diameter DDW",7,1
"horizontalRumpel",0,0,"Large-diameter DDW",7,1
"mean_vox_ht",0,0,"Large-diameter DDW",7,1
"sd_vox_ht",0,0,"Large-diameter DDW",7,1
"zmax",0,0,"Large-diameter DDW",7,1
"zmean",0,0,"Large-diameter DDW",7,1
"zsd",0,0,"Large-diameter DDW",7,1
"zskew",0,0,"Large-diameter DDW",7,1
"PC_Density_m3",0,0,"Large-diameter DDW",7,2
"cHull_vol",0,0,"Large-diameter DDW",7,2
"Alpha_Vol_m3",0,0,"Large-diameter DDW",7,2
"horizontalRumpel",0,0,"Large-diameter DDW",7,2
"mean_vox_ht",0,0,"Large-diameter DDW",7,2
"sd_vox_ht",0,0,"Large-diameter DDW",7,2
"zmax",0,0,"Large-diameter DDW",7,2
"zmean",0,0,"Large-diameter DDW",7,2
"zsd",0,0,"Large-diameter DDW",7,2
"zskew",0,0,"Large-diameter DDW",7,2
"PC_Density_m3",0,0,"Large-diameter DDW",7,3
"cHull_vol",0,0,"Large-diameter DDW",7,3
"Alpha_Vol_m3",0,0,"Large-diameter DDW",7,3
"horizontalRumpel",0,0,"Large-diameter DDW",7,3
"mean_vox_ht",0,0,"Large-diameter DDW",7,3
"sd_vox_ht",0,0,"Large-diameter DDW",7,3
"zmax",0,0,"Large-diameter DDW",7,3
"zmean",0,0,"Large-diameter DDW",7,3
"zsd",0,0,"Large-diameter DDW",7,3
"zskew",0,0,"Large-diameter DDW",7,3
"PC_Density_m3",0,0,"Large-diameter DDW",7,4
"cHull_vol",0,0,"Large-diameter DDW",7,4
"Alpha_Vol_m3",0,0,"Large-diameter DDW",7,4
"horizontalRumpel",0,0,"Large-diameter DDW",7,4
"mean_vox_ht",0,0,"Large-diameter DDW",7,4
"sd_vox_ht",0,0,"Large-diameter DDW",7,4
"zmax",0,0,"Large-diameter DDW",7,4
"zmean",0,0,"Large-diameter DDW",7,4
"zsd",0,0,"Large-diameter DDW",7,4
"zskew",0,0,"Large-diameter DDW",7,4
"PC_Density_m3",0,0,"Large-diameter DDW",7,5
"cHull_vol",0,0,"Large-diameter DDW",7,5
"Alpha_Vol_m3",0,0,"Large-diameter DDW",7,5
"horizontalRumpel",0,0,"Large-diameter DDW",7,5
"mean_vox_ht",0,0,"Large-diameter DDW",7,5
"sd_vox_ht",0,0,"Large-diameter DDW",7,5
"zmax",0,0,"Large-diameter DDW",7,5
"zmean",0,0,"Large-diameter DDW",7,5
"zsd",0,0,"Large-diameter DDW",7,5
"zskew",0,0,"Large-diameter DDW",7,5
"lad_max",0.079642149690165,0.079642149690165,"Large-diameter DDW",8,1
"Percent.Below.30th.Quantile",0.0724677114015987,0.0724677114015987,"Large-diameter DDW",8,1
"lad_mean",0.0665712163135351,0.0665712163135351,"Large-diameter DDW",8,1
"lad_sum",0.0620263306590882,0.0620263306590882,"Large-diameter DDW",8,1
"Ny_mean",0.0581187481286446,0.0581187481286446,"Large-diameter DDW",8,1
"Percent.Below.40th.Quantile",0.0492575476361837,0.0492575476361837,"Large-diameter DDW",8,1
"Percent.Below.20th.Quantile",0.0479622798507989,0.0479622798507989,"Large-diameter DDW",8,1
"PCA1_mean",0.0381677029964056,0.0381677029964056,"Large-diameter DDW",8,1
"Percent.Below.10th.Quantile",-0.0355546728610886,0.0355546728610886,"Large-diameter DDW",8,1
"PCA2_mean",0.0354539876323364,0.0354539876323364,"Large-diameter DDW",8,1
"PC_Density_m3",0,0,"Large-diameter DDW",8,2
"cHull_vol",0,0,"Large-diameter DDW",8,2
"Alpha_Vol_m3",0,0,"Large-diameter DDW",8,2
"horizontalRumpel",0,0,"Large-diameter DDW",8,2
"mean_vox_ht",0,0,"Large-diameter DDW",8,2
"sd_vox_ht",0,0,"Large-diameter DDW",8,2
"zmax",0,0,"Large-diameter DDW",8,2
"zmean",0,0,"Large-diameter DDW",8,2
"zsd",0,0,"Large-diameter DDW",8,2
"zskew",0,0,"Large-diameter DDW",8,2
"PC_Density_m3",0,0,"Large-diameter DDW",8,3
"cHull_vol",0,0,"Large-diameter DDW",8,3
"Alpha_Vol_m3",0,0,"Large-diameter DDW",8,3
"horizontalRumpel",0,0,"Large-diameter DDW",8,3
"mean_vox_ht",0,0,"Large-diameter DDW",8,3
"sd_vox_ht",0,0,"Large-diameter DDW",8,3
"zmax",0,0,"Large-diameter DDW",8,3
"zmean",0,0,"Large-diameter DDW",8,3
"zsd",0,0,"Large-diameter DDW",8,3
"zskew",0,0,"Large-diameter DDW",8,3
"Percent.Below.30th.Quantile",0.0494563839238048,0.0494563839238048,"Large-diameter DDW",8,4
"lad_max",0.0478603598337239,0.0478603598337239,"Large-diameter DDW",8,4
"lad_mean",0.0414577715112262,0.0414577715112262,"Large-diameter DDW",8,4
"lad_sum",0.0362948195743853,0.0362948195743853,"Large-diameter DDW",8,4
"Percent.Below.40th.Quantile",0.0352718802503299,0.0352718802503299,"Large-diameter DDW",8,4
"Ny_mean",0.0336078832089414,0.0336078832089414,"Large-diameter DDW",8,4
"Percent.Below.20th.Quantile",0.0317278278698812,0.0317278278698812,"Large-diameter DDW",8,4
"PCA1_mean",0.0257213696087805,0.0257213696087805,"Large-diameter DDW",8,4
"Percent.Below.10th.Quantile",-0.0236658218989071,0.0236658218989071,"Large-diameter DDW",8,4
"PCA2_mean",0.022704670505883,0.022704670505883,"Large-diameter DDW",8,4
"Percent.Below.30th.Quantile",0.0157633468799824,0.0157633468799824,"Large-diameter DDW",8,5
"lad_max",0.0150596303735195,0.0150596303735195,"Large-diameter DDW",8,5
"Percent.Below.40th.Quantile",0.0142199088859864,0.0142199088859864,"Large-diameter DDW",8,5
"PCA1_mean",0.01296754122922,0.01296754122922,"Large-diameter DDW",8,5
"lad_mean",0.0118168228055435,0.0118168228055435,"Large-diameter DDW",8,5
"lad_sum",0.0113211873891698,0.0113211873891698,"Large-diameter DDW",8,5
"Ny_mean",0.0105995495750501,0.0105995495750501,"Large-diameter DDW",8,5
"ipcumzq90",0.00974228112956878,0.00974228112956878,"Large-diameter DDW",8,5
"Percent.Below.20th.Quantile",0.00885613739141062,0.00885613739141062,"Large-diameter DDW",8,5
"PCA2_mean",0.00834179503769988,0.00834179503769988,"Large-diameter DDW",8,5
"PC_Density_m3",0,0,"Large-diameter DDW",9,1
"cHull_vol",0,0,"Large-diameter DDW",9,1
"Alpha_Vol_m3",0,0,"Large-diameter DDW",9,1
"horizontalRumpel",0,0,"Large-diameter DDW",9,1
